PR_OTV,PROB,NP,M_YCH,K_PRED,K_NPU,KTP,TER,GR,OKD2,OKD3,FSOB,SEK_EK,V_DE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252
1,"",2,1,2586100,41702210830040,51,41702,210,"85.11.3","86.10.9",20,62,1,29,13.9,0,0,818.3,818.3,0,0,0,0,0,0,0,0,0,0,308.7,308.7,-1127,-1127,0,0,0,0,0,0,0,0,-1127,3894.7,3822.2,0,0,0,0,0,0,88.7,0,3806,3822.2,0,0,0,0,1127,1127,0,0,88.8,88.8,0,0,0,0,0,0,73.3,73.3,15.2,15.2,0.3,0.3,270.2,270.2,46.4,46.4,233.1,233.1,180.2,180.2,24.2,24.2,0,0,0,0,0,0,0,0,115.1,115.1,0,0,0.7,0.7,0,0,6.6,6.6,0,0,0,0,0,0,107.8,107.8,169,169,0,0,0,0,0,0,0,90.1,0,1476.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,0,1476.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,1,24494455,41702210850010,14,41702,210,"41.00.0","36.00.0",12,62,1,32,15.3,1064.3,1064.3,1108.2,1108.2,0,0,0,0,0,0,0,0,0,0,0,0,-43.9,-43.9,0,0,0,0,0,0,0,0,-43.9,1423.3,3.2,0,0,724.3,0,669,0,0,0,30,3.2,0,0,0,0,1108.2,1108.2,0,0,462.4,462.4,0,0,0,0,0,0,26,26,104,104,332.4,332.4,287.5,287.5,80,80,141.5,141.5,104,104,19.3,19.3,0,0,0,0,0,0,0,0,13.5,13.5,0,0,2.9,2.9,0,0,0,0,0,0,0,0,0,0,10.6,10.6,0,0,0,0,0,0,1064.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,22101049,41702210845010,12,41702,210,"01.11.1","01.11.1",11,11,1,5,2.4,528.5,528.5,0,0,0,0,0,0,0,0,0,0,0,0,528.5,528.5,0,0,0,0,0,0,0,0,0,0,0,960,144.5,0,0,0,0,0,0,0,0,960,144.5,0,0,0,0,528.5,528.5,0,0,28.9,28.9,0,0,0,0,0,0,0,0,24.4,24.4,4.5,4.5,71.5,71.5,0,0,0,0,63.8,63.8,31.2,31.2,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,79.1,79.1,0,0,0,0,528.5,0,0,0,0,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.5,0,0,0,0,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,3,5714448,41702210850040,22,41702,210,"45.21.2","42.21.0",20,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,15.4,0,0,15.4,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,3137490,41702210850010,21,41702,210,"60.21.1","49.31.0",20,12,1,3,1.4,71.1,71.1,74.3,74.3,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,-3.2,0,0,0,0,0,0,0,0,-3.2,21.2,21.2,0,0,21.2,21.2,0,0,0,0,0,0,0,0,0,0,74.3,74.3,0,0,21.6,21.6,0,0,0,0,0,0,21.6,21.6,0,0,0,0,31.5,31.5,5.4,5.4,0,0,14.9,14.9,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,71.1,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,20038157,41702210850010,51,41702,210,"74.20.1","71.11.0",11,62,1,12,5.7,144.9,144.9,301.6,301.6,0,0,0,0,0,0,0,0,0,0,0,0,-156.7,-156.7,0,0,0,0,0,0,0,0,-156.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.6,301.6,0,0,59.4,59.4,0,0,0,0,0,0,31.7,31.7,10.4,10.4,17.3,17.3,179.6,179.6,30.5,30.5,0,0,0,0,18.9,18.9,0,0,0,0,0,0,0,0,13.2,13.2,5.1,5.1,0,0,0,0,8.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9,0,0,251.9,0,335.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9,0,0,251.9,0,335.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,1,27746101,41702210815010,23,41702,210,"60.24.0","49.41.0",20,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,3,26716003,41702210850010,14,41702,210,"01.41.9","01.61.9",12,62,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,1,23027214,41702210850010,23,41702,210,"45.21.1","41.20.0",20,12,1,4,1.9,1500,1500,583.9,583.9,0,0,0,0,0,0,0,0,0,0,0,0,916.1,916.1,0,0,0,0,0,0,0,0,916.1,1057.7,528.8,0,0,1057.7,528.8,0,0,0,0,0,0,0,0,0,0,583.9,583.9,0,0,559.7,559.7,0,0,0,0,0,0,0,0,30,30,529.7,529.7,18,18,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,148,0,1927.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,148,0,1927.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,3,27899170,41702210850010,23,41702,210,"45.21.1","41.20.0",20,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.5,0,5702.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.5,0,5702.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,3,24200850,41702210850010,51,41702,210,"74.20.1","71.12.0",12,62,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8,68.8,0,0,0,0,0,0,0,0,68.8,68.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,1886.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,1886.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,1,20038074,41702210850010,22,41702,210,"45.21.1","41.20.0",20,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.4,631.4,0,0,631.4,631.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.2,0,4762.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.2,0,4762.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,1,20038080,41702210850010,51,41702,210,"74.60.0","80.10.0",11,62,1,31,14.8,1621.6,1621.6,1525,1525,0,0,0,0,0,0,0,0,0,0,0,0,96.6,96.6,0,0,0,0,0,0,0,0,96.6,211.8,204,0,0,211.8,204,0,0,0,0,0,0,0,0,0,0,1525,1525,0,0,100.6,100.6,0,0,0,0,0,0,0,0,90.9,90.9,9.7,9.7,1318.1,1318.1,23,23,0,0,0,0,8.4,8.4,0,0,0,0,0,0,0,0,37.3,37.3,0,0,0,0,0,0,8.5,8.5,0,0,9.8,9.8,0,0,19,19,37.6,37.6,0,0,0,0,1621.6,0,0,65.5,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.6,0,0,65.5,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,26937709,41702210850010,14,41702,210,"90.03.0","38.11.0",12,11,1,8,3.8,950,950,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,950,0,0,657.6,657.6,0,0,0,0,0,0,0,0,538.2,538.2,119.4,119.4,118.5,118.5,20.4,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,4.7,4.7,0,0,0,0,0,0,0,0,0,0,6.3,6.3,142.5,142.5,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,1,24492870,41702210805010,23,41702,210,"26.40.0","23.32.0",20,12,1,25,12,0,0,0,0,0,0,0,0,0,0,55.1,55.1,0,0,17.1,17.1,-72.2,-72.2,0,0,0,0,0,0,0,0,-72.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,72.2,72.2,0,0,33,33,0,0,0,0,0,0,13.4,13.4,8.3,8.3,11.3,11.3,9,9,1.6,1.6,0,0,14.2,14.2,0,0,0,0,0,0,0,0,0,0,8.3,8.3,0,0,0.4,0.4,0,0,0,0,7.9,7.9,0,0,0,0,0,0,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,1851007,41702210850010,31,41702,210,"70.20.0","68.20.0",20,12,1,8,3.8,197.1,197.1,204.8,204.8,0,0,0,0,0,0,0,0,0,0,0,0,-7.7,-7.7,0,0,0,0,0,0,0,0,-7.7,131.5,131.5,127.2,127.2,0,0,4.3,4.3,0,0,0,0,0,0,0,0,204.8,204.8,0,0,28,28,0,0,0,0,0,0,26.8,26.8,1.2,1.2,0,0,99.9,99.9,17.2,17.2,0,0,25.1,25.1,0,0,0,0,0,0,0,0,0,0,3.9,3.9,0,0,0,0,0,0,1.1,1.1,0,0,0,0,0,0,2.8,2.8,30.7,30.7,0,0,0,0,197.1,0,0,32.3,0,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.1,0,0,32.3,0,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,20145692,41702215600010,23,41702,215,"15.32.0","10.32.0",20,12,1,17,8.8,3983.3,3983.3,2669.7,2669.7,0,0,0,0,0,0,0,0,40.9,40.9,854.5,854.5,418.2,418.2,246.2,246.2,0,0,0,0,0,0,664.4,9182.4,8180,0,0,9061.2,5433.3,0,0,0,0,121.2,2746.7,0,0,0,0,3565.1,3565.1,0,0,2124.2,2124.2,0,0,1957.8,1957.8,0,0,166.4,166.4,0,0,0,0,322.4,322.4,55.6,55.6,345.2,345.2,5.6,5.6,0,0,0,0,0,0,0,0,0,0,567.8,567.8,1.2,1.2,562.5,562.5,1.6,1.6,0,0,0,0,0,0,2.5,2.5,0,0,144.3,144.3,0,0,0,0,3983.3,0,0,12612.7,0,6326.5,0,25104.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983.3,0,0,12612.7,0,6326.5,0,25104.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",2,3,20038051,41702210850010,31,41702,210,"45.25.2","43.99.2",20,12,1,9,4.3,176.6,176.6,177.8,177.8,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2,0,0,0,0,0,0,0,0,-1.2,61.2,57.7,0,0,27.4,28.2,0,0,0,0,33.8,29.5,0,0,0,0,177.8,177.8,0,0,56.7,56.7,0,0,0,0,0,0,15.2,15.2,0.2,0.2,41.3,41.3,68.7,68.7,11.9,11.9,17.4,17.4,15.5,15.5,0,0,0,0,0,0,0,0,0,0,2.6,2.6,0,0,0.5,0.5,0.6,0.6,0.1,0.1,0,0,0,0,0,0,1.4,1.4,5,5,0,0,0,0,176.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",2,1,27162423,41702205848010,23,41702,205,"45.21.1","41.20.0",20,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.4,235.4,0,0,235.4,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",1,1,24164887,41702205848010,23,41702,205,"13.20.6","07.29.5",20,13,1,13,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.3,1392.3,-1392.3,-1392.3,0,0,0,0,0,0,0,0,-1392.3,1790.9,3691.8,0,0,0,0,0,3667.1,0,0,1790.9,24.7,0,0,0,0,1392.3,1392.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,887,153,153,23.9,23.9,140.9,140.9,0,0,0,0,0,0,0,0,0,0,186.2,186.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2,186.2,1.3,1.3,0,0,0,0,0,0,208.6,10284.1,0,230601.3,0,498670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.6,10284.1,0,230601.3,0,482693.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15976.9,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"",1,1,162375,41702205855010,21,41702,205,"10.10.2","05.10.0",20,12,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366.5,3366.5,0,0,0,0,2348.6,2348.6,0,0,1017.9,1017.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12908.5,0,78208.8,0,32387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12908.5,0,40811.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37397,0,32387,0,0,0,0,0,0,0,0,0,0,0,0,0
